,likes,replies,retweets,text,timestamp,user
157,0,0,0,Have yall noticed that #DateMyFamilyZambia nipa burg che kulibe baku solwezi olo kasama or chipata.. olo kuli cholera muti tamba tah  ndise tiliko ,2018-01-19 21:31:06,maimbo_kush
158,2,0,0,My friend can't help but analyse #DateMyFamilyZambia pic.twitter.com/KSQ4PTV8dx,2018-01-19 19:22:55,Prince1Mukwe
159,1,1,2,"Bunduist, (pronounced Bu-Ndu-east) a person who hails from the bundu and abides by bundu doctrines. They can be spotted by their sketchy weaves and addition of 'arrrrrrr' and 'eeeer' to ordinary words. For example  ""I am at UNZArrrrr"" #DateMyFamilyZambia",2018-01-19 17:01:54,strechmarx
160,1,0,0,I cringe when I hear the family ask about marriage before the  bachelor even sees the person #DateMyFamilyZambia,2018-01-19 15:51:03,Tall_Fleur
161,0,0,0,"Yooo Chilufya is thick 
#DateMyFamilyZambia",2018-01-19 14:56:52,SiamejaChilobe
162,2,0,1,[FREE DOWNLOAD] REIGNS by SNATCHA - https://goo.gl/E3SXdS  |  #MorningBeforeDark #influencermarketingwithOsg #PeakTheUnstoppables #BrettChallenge #zambia #DateMyFamilyZambia @ManUtd #CHAN2018pic.twitter.com/5GTQ7sAoea,2018-01-19 14:45:35,bisade200
163,0,0,0,"Shumba though she needs to work on that belly though...uyu munzake ati what car awe mwandi sure!
#DateMyFamilyZambia",2018-01-19 14:45:30,SiamejaChilobe
164,0,0,0,"The second family though, the mass communication one, ain't nobody gat time for them.
#DateMyFamilyZambia",2018-01-19 14:37:33,SiamejaChilobe
165,2,0,0,If my family went on #datemyfamilyzambia it would have to be #DeleteMyFamily,2018-01-19 14:09:49,AventusRoyale
166,5,1,1,#Shumba #DateMyFamilyZambia https://twitter.com/Peter_Kays/status/953663928923500544 …,2018-01-19 14:06:45,chitaluCM
167,1,0,0,"""Bundist???""
#DateMyFamilyZambia",2018-01-19 13:30:32,missdimples_21
168,0,0,0,"I go to unzarrrr
#DateMyFamilyZambia",2018-01-19 13:26:16,missdimples_21
169,0,0,0,"How else will you know I have a car 
#DateMyFamilyZambia",2018-01-19 13:25:55,missdimples_21
170,2,1,0,"Sorry we didn't hear you the 10,000th time. You drive?  #DateMyFamilyZambia",2018-01-19 12:48:45,WazaZulu
171,2,0,0,Shumba is nice weh #DateMyFamilyZambia,2018-01-19 12:44:47,WazaZulu
172,0,0,1,#DateMyFamilyZambia 2nd family were annoying and had bad weave,2018-01-19 12:35:42,WazaZulu
173,7,1,0,"I just came back from a lengthy drive. Feeling calm now. 
#DateMyFamilyZambia",2018-01-19 11:59:30,machiyadaniel
174,0,0,0,Funny how #DateMyFamilyZambia advertises biscuits and appy Apple lol,2018-01-19 11:13:02,louiethee1
175,0,0,0,"#DateMyFamilyZambia 
Freaking bunch of illiterate snobs... just saying",2018-01-19 10:55:35,louiethee1
176,0,0,0,"""yohhh shemmm"" #DateMyFamilyZambia",2018-01-19 10:43:32,_buddahfly
177,0,0,0,men are trash #DateMyFamilyZambia,2018-01-19 10:35:00,_buddahfly
178,0,0,0,Shumba Stephanie is not your friend #DateMyFamilyZambia,2018-01-19 10:30:11,_buddahfly
179,0,0,0,LMFAO he drives for fun #DateMyFamilyZambia,2018-01-19 10:29:29,_buddahfly
180,10,3,0,shumba is sooooo prettyyyyy #DateMyFamilyZambia,2018-01-19 10:25:53,_buddahfly
181,0,0,0,#DateMyFamilyZambia busy getting friends to be on the show what the fuck https://twitter.com/chi_chola/status/954058339297742848 …,2018-01-19 9:56:59,Njilikwa1
182,0,1,0,"""I like to kiss PEOPLE . . . ."" - Shumba. Eh, ok. 

#DateMyFamilyZambia",2018-01-19 9:56:57,TweetsByTef
183,0,1,0,"What's a Bundu-ist? (religion). 

#DateMyFamilyZambia",2018-01-19 9:45:08,TweetsByTef
184,0,0,0,"At this point, people are watching #DateMyFamilyZambia just to get their jokes off. Show's gotten corny & lost 'credibility.'",2018-01-19 9:18:51,TweetsByTef
185,0,0,0,Kstar is the biggest douche #DateMyFamilyZambia,2018-01-19 8:46:02,olly413__
186,1,0,1,"Congratulations Chipolopolo on qualifying #CHAN2018. Thank you for giving us another well-scripted show #DateMyFamilyZambia. But don't miss the Climax. Book your tickets now
#FiftyShadesFreed
#HypePremierepic.twitter.com/QK1uyMkLRU",2018-01-19 8:18:47,Hypecomms
187,1,1,0,Am I the only person whose never watched #DateMyFamilyZambia ,2018-01-19 8:10:27,CoCo_Ice96
188,0,0,0,#DateMyFamilyZambia you got these chicks asking a nigga dumb questions pic.twitter.com/0BU9Igoule,2018-01-19 8:01:12,Tharealkdavies
189,0,0,0,@Media365Zambia  #DateMyFamilyZambia ?.,2018-01-19 7:29:39,mwilz
190,0,0,0,"Me, after finding out last night's episode of #DateMyFamilyZambia was also scripted... pic.twitter.com/lQ1o1u2cr9",2018-01-19 7:26:00,Cryptic_Joe
191,0,0,0,#DateMyFamilyZambia this episode is proudly brought to you by @TradeKingsTZ ,2018-01-19 7:21:54,Njilikwa1
192,0,0,0,The last #DateMyFamilyZambia bachelor has no manners,2018-01-19 6:58:22,ChilongoshiM
193,0,0,0,All this political drama in the country right now I don't trust the PF u can find it's as scripted as the episodes of #DateMyFamilyZambia ,2018-01-24 20:50:50,MissNashe
194,5,0,1,"How I wish new #ZakadoTheBoxer videos could trend the way #DateMyFamilyZambia does . Considerably better produced, funny, and that dialogue. Only the #Tilowa clips come close for me...",2018-01-24 19:43:08,TheObbieBanda
195,0,0,0,"https://www.youtube.com/watch?v=QjG3EFW9v0I …
#SAvIND
#SAvsInd
#MatricResults2017
#sacp
#DateMyFamilyZambia
#MODC
#Test
#kumar
#western
#CuriousCat
#Bumrah",2018-01-24 14:30:01,Cinema_Cafe2018
196,77,12,48,"Too busy for #DateMyFamilyZambia?
Meet your Valentine at The Other Side Speed Dating Event on the 7th of February 
For details email butala@thelatitudehotels.com or odette@thelatitudehotels.com. pic.twitter.com/NznBjN0OSa",2018-01-24 13:56:04,TheLatitude15
197,0,0,0,"https://www.youtube.com/watch?v=o-PsuAiIVmM …
#SAvIND
#SAvsInd
#MatricResults2017
#sacp
#DateMyFamilyZambia
#MODC
#Test
#kumar
#western
#CuriousCat
#Bumrah",2018-01-24 12:15:36,Cinema_Cafe2018
198,1,1,0,Am sitting out this one #DateMyFamilyZambia.....Thursday 20:00hrs is officially game night #PS4https://twitter.com/zambezimagictv/status/956096365892907013 …,2018-01-24 10:05:03,emutoya
199,2,0,2,"This Thursday on #DMFZambia, we meet 40 year old landscaper and interior decorator Bwalya. His ideal partner has to be someone who isn't excessive in everything they do.
Tune in tomorrow at 20:00 CAT to follow his journey.
#ZambeziMagic
#DateMyFamilyZambia https://cards.twitter.com/cards/18ce53zjjs9/59hmp …",2018-01-24 9:28:31,zambezimagictv
200,0,0,0,"https://www.youtube.com/watch?v=60hzCG6gxjc …
#SAvIND
#SAvsInd
#MatricResults2017
#sacp
#DateMyFamilyZambia
#MODC
#Test
#kumar
#western
#CuriousCat
#Bumrah",2018-01-24 9:20:48,Cinema_Cafe2018
201,1,0,1,"Hehehe after watching the last episode #DateMyfamilyZambia , m not sure if it's Buddhist or Bundist ",2018-01-23 19:39:56,Braydoc
202,4,1,0,Finally we have a  mature person (40 years) old on #DateMyFamilyZambia who is probably legit looking for love this week. I would like to see more bachelorettes though.,2018-01-23 13:20:53,afrosocialite
203,1,0,1,"This week on #DMFZambia, we meet 40 year old Bwalya. A landscaper and interior decorator seeking an ideal partner who can relate to his African beliefs.
Tune in this Thursday at 20:00 CAT.
#ZambeziMagic
#DateMyFamilyZambia",2018-01-23 13:10:57,zambezimagictv
204,0,1,0,Do you have a car? Asks in #DateMyFamilyZambia ,2018-01-23 8:45:07,iAMchisha
205,0,0,0,Weather is fucking shit. Still I wouldn't ever give up #riding #motobikes #DateMyFamilyZambia,2018-01-23 8:00:35,HamisHendrikson
206,2,0,0,I tell you when I’m having a bad day I really just search for the #DateMyFamilyZambia tweets.. my day is good now. The petty is amazing ,2018-01-22 20:30:14,oldsoul_12
207,0,0,0,A Bundist?  Ah am finished! #DateMyFamilyZambia,2018-01-22 17:12:31,Shanzi103
208,0,0,0,Ati niba "Need for Speed"  this girl  #DateMyFamilyZambia,2018-01-22 17:07:10,Shanzi103
209,1,0,0,Trade kings dint come to play on this episode of #DateMyFamilyZambia  Naonapo naka wild cat pa table.,2018-01-22 17:04:35,Shanzi103
210,0,0,0,"Alo ba @zambezimagictv, seeing that #DateMyFamilyZambia hs been full of crap...let's try out #AreYouTheOne #Zambia ",2018-01-22 13:18:47,chitaluCM
211,3,0,1,"Sadly, many live life chasing a mirage... the deception that money & things will make them happy. True happiness is found in serving others.

#twimbos #uzalo #happiness #MMKTheProdigalDaughter #life #trapadrive #skeemsaam #DateMyFamilyZambia #personaldevelopment #3mob",2018-01-22 7:21:08,sekeanimate
212,1,0,0,"It's so easy to stop living today, but it takes courage to make it through until tomorrow, to see what tomorrow bring to our life. #twimbos #IThinkIAmGoingTo #letsdothis #MostHaunted #noexcuses #uzalo #DateMyFamilyZambia",2018-01-22 7:19:12,sekeanimate
213,1,0,1,"% MENS CLINIC %
CALL/watsap +260974406585
4in1 FORMULA CONSISTS;
MANHOOD ENLARGEMENT.
POWER AND STRONG.
GO FOR MORE ROUNDS. 
STOP EARLY EJACULATION.
PERMANENT RESULTS.
NO SIDE EFFECTS.
CALL/Watsap 0974406585 FOR HELP!#datemyfamilyzambia",2018-01-22 6:35:50,herbal_medical
214,0,0,0,#DateMyFamilyZambia,2018-01-22 4:51:43,CandyMando1
215,1,0,1,"If we date... No need to control you. You have all the freedom to do whatever it is you want. Your actions alone will tell me how much you respect the relationship.

#DateMyFamilyZambia #Uzalo #Twimbos #TransferTalk",2018-01-22 3:47:43,sekeanimate
216,1,0,0,"“If you’re choosing a great time over a great thing, you’re doing it wrong.”
#twimbos #DateMyFamilyZambia #TransferTalk #TheQueenMzansi",2018-01-22 3:30:47,sekeanimate
217,2,0,0,"Life is short, time is fast. No replays, no rewinds. So just enjoy every moment you have and make the best out of it. #twimbos
#TheQueenMzansi #DateMyFamilyZambia #LateNightThoughts #Moments #BAT",2018-01-22 3:15:59,sekeanimate
218,1,0,0,#DateMyFamilyZambia just discovered zed twitter and cannot stop laughing. Hopefully the show gets uploaded online.,2018-01-06 20:57:36,Alkebualien
219,4,0,1,"Facts of life 
 Advice to #datemyfamilyzambia 

Most of  ladies and gentlemen 
Are in the right relationship but 
Some family members and friends 
Advice us wrongly and make wrong 
Choices and decisions 

Value friends and family who have 
Supported and be wise
#facts #trapadrive",2018-01-06 20:04:27,princesimus
220,11,1,5,"Facts of life 
principles for #datemyfamilyzambia 

The six (6) Ls

Learn to be happy yourself first 
Love yourself first 
Learn Trust yourself first 
Learn to listen first
Live to understand peoples background 
Learn to communicate wisely 
Love to have faith

#love #trapadrive",2018-01-06 18:53:45,princesimus
221,10,0,2,And it's a wrap!  We have finally finished shooting!  Thank you to everyone who has been part of the journey for both #OPWZed and #DateMyFamilyZambia both cast and crew - you have been amazing!  #KeepWatchingpic.twitter.com/3Qa7j5m37x,2018-01-06 18:37:42,Media365Zambia
222,0,0,0,#datemyfamilyzambia also read this http://amagadget.com/the-difference-between-infinix-note-4-and-note-4-pro/ …,2018-01-06 16:29:01,amagadget
223,0,0,0,"https://www.youtube.com/watch?v=Av7Lu9_F_1U&spfreload=5 …
#SAvIND
#SAvsInd
#MatricResults2017
#sacp
#DateMyFamilyZambia
#MODC
#Test
#kumar
#western
#CuriousCat
#Bumrah",2018-01-06 16:23:06,Cinema_Cafe2018
224,1,0,0,"If you go through my tweets and can't smile 
Then I don't know what you doing at Twitter... 
#datemyfamilyzambia #Twitter
#zedtwitter #BlackTwitter",2018-01-06 16:16:22,zed_blower
225,0,0,0,"Ladies if anyone man tells you something about body bad to reduce your confidence... 
Twar me....  I will twar him the tweeleb up to December to respect women... 
#datemyfamilyzambia #zedtwitter",2018-01-06 16:10:37,zed_blower
226,0,0,0,"Do men who beat their wives like this 
Still exist.... 
#datemyfamilyzambia #zedtwitterpic.twitter.com/IqX825aXlK",2018-01-06 16:06:34,zed_blower
227,2,0,1,"When you tell people the truth on they faces they say you hate them and you negative 
When you tell them 'I like u' they say' thanks ' even when u don't mean it.. What a life please
#datemyfamilyzambia #zedtwitter",2018-01-06 16:04:24,zed_blower
228,3,0,1,"Ladies how fun is it to kiss a guy 
Who has beards,do you enjoy ,if not... 
We will campaign to make some people shave 
Like jayx, h-mc... Etc.... 
#DateMyFamilyZambia #zedtwitter",2018-01-06 16:00:13,zed_blower
229,3,0,1,"Twitter is fan now.... 
Satan has a page now... Twaring for himself.... 
Please #datemyfamilyzambia #zedtwitterhttps://twitter.com/s8aan/status/948851305765883904 …",2018-01-06 15:49:32,zed_blower
230,2,0,0,"This movie never stop to amaze me RED BAG

My Friend, you steping in Somalia water 

My friend, this is not Somalia but Zambia 
...Jacob come

My friend, you mean Jacob the shortest man in the Bible

My friend, no the shortest man in the Bible is Goliath... 
#datemyfamilyzambia",2018-01-06 15:39:41,zed_blower
231,0,0,0,And the did not even show whether thy going on the. second date #DateMyFamilyZambia,2018-01-06 15:39:10,Andysjones1
232,3,1,0,"Ask this woman @LuluHaangala she is an expert.... She motivates me every day... 
#DateMyFamilyZambia #zedtwitter https://twitter.com/TheManiac_1/status/949661820809371648 …",2018-01-06 15:26:19,zed_blower
233,0,0,0,"You sound taken.....
And holy in the church service.... 
Ur mama taught u well.... What else. 
#DateMyFamilyZambia #zedtwitter",2018-01-06 15:23:47,zed_blower
234,2,0,0,"Places Zambians wish to have even when they lack a k8 to just reach town.... 
We call big dreams... Keep your goals in mind not places..... 
#datemyfamilyzambia #zedtwitterpic.twitter.com/HmnvDdRNTn",2018-01-06 15:20:34,zed_blower
235,2,0,1,"Every one make mistakes 
Just learn not to blame others for your mistakes 
#datemyfamilyzambia #zedtwitterpic.twitter.com/cb3XoOELts",2018-01-06 15:01:37,zed_blower
236,4,3,1,"Question is
Who brought #chorela in Zambia every one pointing fingers like
It's vendors 
It's compound people
It's residential people 
It's ba Lusaka 
To cut it short it's all Zambians Tuli Ba fiko 
#DateMyFamilyZambia #InThisWorld",2018-01-06 14:56:20,zed_blower
237,0,0,0,"https://www.youtube.com/watch?v=zsrZZcmZ7uw …
#SAvIND
#SAvsInd
#MatricResults2017
#sacp
#DateMyFamilyZambia
#MODC
#Test
#kumar
#western
#CuriousCat
#Bumrah",2018-01-06 14:47:02,Cinema_Cafe2018
238,1,1,1,"Thank you...But am in Zambia 
can I still do... 
#datemyfamilyzambia #zedtwitter",2018-01-06 14:38:20,zed_blower
239,0,0,0,"These topics are just boring to talk about
Politics
Church issues
Motivation quotes 
I don't have time for those I twar fun and make you smile... 
#datemyfamilyzambia #zedtwitter
#dateoneside",2018-01-06 14:20:43,zed_blower
240,2,0,1,"You busy sitted like counselor... Giving advice u won't take....  What a life....
#DateMyFamilyZambia #dateoneside
#ZedTwitter",2018-01-06 14:13:56,zed_blower
241,2,0,1,"Even after repentance...  No one forgets the person they had sex with.....  Unless u became a maniac after repentance..... 
#datemyfamilyzambia #zedtwitter
#dateoneside",2018-01-06 14:07:54,zed_blower
242,1,0,0,"Ask me any question.... 
Did you use tissue to clean your an...s.. 
When you came out of the toilet 
Oh please
#datemyfamilyzambia #IOnlyDoThisOnceAYear
#zedtwitter #Zambia",2018-01-06 14:01:29,zed_blower
243,2,0,1,"You busy talking about STRANGERS when you can't even remember the last time you had a VCT and HIV test....  Zed twar nima problem... 
#DateMyFamilyZambia #dateoneside
#zedtwitter",2018-01-06 13:53:55,zed_blower
244,2,0,0,"When you think ladies likes your by talking to you... 
While mocking you behind saying Mr nice guy.. 
What do you have For Us.... 
#DateMyFamilyZambia #dateOneSide
#zedtwitterpic.twitter.com/2koYpmPv2N",2018-01-06 13:48:40,zed_blower
245,1,1,1,"You exist...... Can u 
I told a lady 
I am poor 
I don't have a job
Am kept by my parents 
But this love am feeling for you is real 
She said brother I will meet you in another life.... 
#datemyfamilyzambia #zedtwitter",2018-01-06 13:36:07,zed_blower
246,0,0,1,"@CLusaka I am wondering, would there have been so much backlash if someone else other than @Iriiisss___ made the #DateMyFamilyZambia comment? People really need to move on, kuli ma serious issues ya Cholera epidemic ka... #StopTheSpread",2018-01-06 13:05:35,ChipawaMukuma
247,1,0,0,Finally have a tv no more FOMO can catch up on #DateMyFamilyZambia,2018-01-06 12:50:19,Mwizbex
248,0,1,0,This ‘‘twas is for media why does she put #DateMyFamilyZambia after every post,2018-01-06 12:37:24,samuelycb92
249,0,0,0,"https://www.youtube.com/watch?v=pPqW3cjPi8U …
#SAvIND
#SAvsInd
#MatricResults2017
#sacp
#DateMyFamilyZambia
#MODC
#Test
#kumar
#western
#CuriousCat
#Bumrah",2018-01-06 12:06:09,Cinema_Cafe2018
250,2,0,0,"This generation kaya..... 
#datemyfamilyzambia #zedtwitter #Zambiapic.twitter.com/3jIrhbAuCO",2018-01-06 11:06:28,zed_blower
251,0,0,0,"https://www.youtube.com/watch?v=DBvMhhGnm5I …
#SAvIND
#SAvsInd
#MatricResults2017
#sacp
#DateMyFamilyZambia
#MODC
#Test
#kumar
#western
#CuriousCat
#Bumrah",2018-01-06 11:05:44,Cinema_Cafe2018
252,2,0,2,"Where is this issue of dating coming from... 
Because 
At church I was not taught 
At school I was not taught 
At college I was not taught 
At university I was not taught 
At home I was not taught 
But at social media am being taught.. 
#datemyfamilyzambia #zedtwitter #chorelapic.twitter.com/lv1a4cYyxm",2018-01-06 10:32:45,zed_blower
253,0,0,0,Whats the difference between dating and courtship? #DateMyFamilyZambia,2018-01-06 10:19:32,patience_mwashi
254,3,0,2,"One word Ladies call men is.... 
He is a malion..... 
Meaning of malion.... 
Being kept  by a lady while you don't work just sit and wait.. Now u know
#datemyfamilyzambia #zedtwitter",2018-01-06 10:19:02,zed_blower
255,2,0,2,"People busy checking my twaring wondering who is this dude....  Am joining his tweeleb 
Don't live in silent am gonna make u smile follow 
Those asking ""that's how marriage feels...""
#datemyfamilyzambia #zedtwitterpic.twitter.com/KugYAzeGuw",2018-01-06 10:14:46,zed_blower
256,0,0,0,"I always wonder why most ladies love bananas 
Especially this generation 
#DateMyFamilyZambia #zedtwitterpic.twitter.com/crFGUqKbnV",2018-01-06 10:02:52,zed_blower
257,10,0,4,"Funerals of nowadays 
#DateMyFamilyZambia #zedtwitterpic.twitter.com/ASbTdjsw0M",2018-01-06 9:57:55,zed_blower
258,3,0,0,"As you twaring and fearing #cholera in your homes and offices 
Tune in to znbc. 1 with Mary on let's talk.... 
Maybe we need this.. 
#DateMyFamilyZambia #zedtwitter",2018-01-06 9:45:56,zed_blower
259,1,0,1,"Yes Let's spread this 
But some one have joined as if 
The apologe was not enough.....and still twaring hate check my TL
It's you that's why have said this.... 
#DateMyFamilyZambia",2018-01-06 9:38:36,zed_blower
260,0,1,0,This is why copperbelt people can't have nice things. #DateMyFamilyZambia https://twitter.com/nubianskywalker/status/948998012717686789 …,2018-01-06 9:36:01,MawanoKambeu
261,4,0,2,Sad how it’s like most Zambian women are just talking about marriage #DateMyFamilyZambia like is that all that we re looking for? We need to learn about dating...,2018-01-06 9:33:54,corprateThugg
262,0,0,0,#datemyfamilyzambia where does this show air?,2018-01-06 9:28:51,patience_mwashi
263,0,0,0,"How much do you get paid, iyayi 
#DateMyFamilyZambia",2018-01-06 9:23:06,thelmazimba
264,0,0,0,"That first question 
#DateMyFamilyZambia",2018-01-06 9:20:50,thelmazimba
265,0,0,0,3rd family uhmmmm on a scale of one to ten how stable are you uhmmmm who does that.. Heheheh #datemyfamilyzambia,2018-01-06 9:13:44,simpokolwe_wiza
266,4,1,1,"I don't know when this case will rest 
PART THREE.... 
NETWORTH VS WHORELAND 
Nyambe+monde Vs iris + kahimba 
It's a double sister now.... 
#DateMyFamilyZambia #zedtwitter
#Zambia #cholera",2018-01-06 9:11:38,zed_blower
267,2,0,0,"Catching up with #Datemyfamilyzambia because..... If it was a marketing stunt, it worked on me ",2018-01-06 9:10:11,DeirdreMuziya
268,1,0,0,#datemyfamilyzambia third family #teamslay,2018-01-06 9:05:09,Nizaismyname
269,0,0,0,"Missed #DateMyFamilyZambia 
Now recapping ......
Okay, buga",2018-01-06 8:47:28,Symo_X_2pulZ
270,1,0,1,Great! Let me know what you think after watching!  #BeingMissNyambe #PRGirl #DateMyFamilyZambia https://twitter.com/mwiinga_jr/status/949561887699750913 …,2018-01-06 8:46:10,MissNyambe
271,8,3,2,"Most ladies in Zambia are single especially zed celebrities...  Only Thelma and nalu are married the rest we don't know if engaged, inlove or dumped.... 
#DateMyFamilyZambia #zedtwitter",2018-01-06 8:43:57,zed_blower
272,1,0,1,"Shawa is lying there are no suga mummies 
In Zambia only women looking for love in every Conner and compound in zed....  Especially 
Those ministerial old secretaries.... Issssh 
#DateMyFamilyZambia #zedtwitter",2018-01-06 8:39:33,zed_blower
273,1,0,0,This is so true #DateMyFamilyZambia pic.twitter.com/s2pwOOSi2e,2018-01-06 8:14:19,Edgarcross1
274,1,0,1,"Does it mean anything when you unfollow 
Someone because of NETWORTH vs WHORELAND it's a ladies issue ..even churches lose church members to others...  
#DateMyFamilyZambia #zedtwitter",2018-01-06 8:09:29,zed_blower
275,2,0,1,"When you BLOCK someone on TWITTER it means 
 CHILDISH this is TWITTER not your COMPANY 
twitter should employ me for bundles 
#DateMyFamilyZambia #zedtwitter",2018-01-06 7:53:43,zed_blower
276,1,0,1,"Why people behaving so holy on media 
Ladies twaring each other on tweeleb is normal
We see these things every day why not on media 
Ladies can fight, insult as am talking some are fighting somewhere ..lets vibe
#DateMyFamilyZambia #zedtwitter",2018-01-06 7:43:47,zed_blower
277,3,0,1,"Chilu has refused he did not mention any vehicles name in the drama of NETWORTH vs WHORELAND u can only guess 
#DateMyFamilyZambia
#zedtwitter",2018-01-06 7:40:21,zed_blower
278,22,2,6,May the evil spirit of #DateMyFamilyZambia not fall on #Zuba ,2018-02-05 18:41:29,fred_iiv
279,2,0,1,It'd be epic if a couple that met via #DateMyfamilyZambia got engaged and had their Kitchen party covered by that kitchen party show and eventually #OPWZambia,2018-02-05 18:03:07,ThaNewMe
280,0,0,0,I know i am late but??? #DateMyFamilyZambia,2018-02-05 15:56:39,chappy_taurus
281,2,0,0,So jae cash's ex mother to Giovan is on #DateMyFamilyZambia...,2018-02-05 13:42:44,framoesel
282,1,0,0,#datemyfamilyzambia pic.twitter.com/BkLeTw9Fyz,2018-02-05 9:05:00,BTunkanya
283,0,0,0,"Like joke like joke Ifu has braided her hair so beautifully through his game!
#DateMyFamilyZambia",2018-02-04 23:35:16,Mzlianne
284,0,0,0,"#DateMyFamilyZambia is scam. Please, not South Africa too https://twitter.com/Leiigh_Mow1/status/960190018387169280 …",2018-02-04 17:01:40,Tshabarankz
285,1,1,0,Shai tamba po but Muma tweets yenu I’ve seen like all the episodes up to date #DateMyFamilyZambia,2018-02-04 16:07:09,I_am_chab
286,1,0,1,"If i was ba Natasha's friend ba taffybl wouldnt have stayed after spitting that food chaaiiiiii 
#DateMyFamilyZambia",2018-02-04 15:40:24,Pojs_TwoNgwee
287,1,2,0,"This #Taffy kaya ngani Bad boy T is such a dipstick. Sembe anasala mu condom chabe uyu
#DateMyFamilyZambia #DateMyFamily",2018-02-04 15:40:20,Forever_emmelia
288,0,0,0,I want to be chawanzi's friend #DateMyFamilyZambia,2018-02-04 15:08:13,Pojs_TwoNgwee
289,0,0,0,Ba taffy wants a lot of things #DateMyFamilyZambia,2018-02-04 14:55:29,Pojs_TwoNgwee
290,0,0,0,#DateMyFamilyZambia who is this guy without manners ai ata,2018-02-04 12:14:57,RacheaRm
291,0,0,0,So #ZMZuba is replacing #DateMyFamilyZambia  https://twitter.com/zambezimagictv/status/960090557845573632 …,2018-02-04 10:36:27,leochibomba
292,0,0,0,Lmho my niece did such a great job being her friends family in #DateMyFamilyZambia  she was actually funny ,2018-02-04 7:18:29,ms__vee
293,1,0,0,@TaffyBadboyt you killed me on #DateMyFamilyZambia  you beast ,2018-02-04 0:07:56,BaD_SichuatioN
294,8,0,2,"Follow everyone who Likes this;
-->Follow back all that follow you.
  #Zedtwitter
#ZedFollow
#DateMyFamilyZambia
#MeetZambia
#ZambeziMagic
#GainNabaConductor",2018-02-03 22:34:46,Naba_Conductor
295,4,0,1,"Follow everyone who Likes and retweets this;
-->Follow back all that follow you
  #Zedtwitter
#ZedFollow
#DateMyFamilyZambia
#MeetZambia
#ZambeziMagic
#GainNabaConductor",2018-02-03 18:34:58,Naba_Conductor
296,0,1,0,#DateMyFamilyZambia,2018-02-03 17:07:04,Royce64069195
297,0,0,1,. . HARDDDDD . ERRRRR . https://soundcloud.com/giftgable/a-boogie-say-a-ft-giftgable … . #WTF #LMAO #lol #DateMyFamilyZambia #NOPE #GUHHATL #TheQuadBET #BlackInkCrew #TheChi #myfirstTweet #MotionOfNoConfidence #Nugget #NEWSで妄想 #BacardiHolidayClub #Vegan #CARATLAND #XboxGamePass #ZSBP #AgentsofSHIELD #SBLII,2018-02-03 15:59:22,moneymattersent
298,5,0,2,"-->Like This
-->Follow all that like this
-->Follow back all that follow you
#Zedtwitter #ZedFollow #DateMyFamilyZambia #MeetZambia
#ZambeziMagic #GainNabaConductor",2018-02-03 14:34:04,Naba_Conductor
299,46,1,29,A Child who reads will become an adult who thinks. ~ Malcolm X. #parenting #DateMyFamilyZambia #teenager #daughter #highschoolpic.twitter.com/xZWY5j4Trd,2018-02-03 14:20:33,tshikosira
300,0,1,0,A celebrity rapper and a celebrity baby..... bushe what's the definition of celebrity in Zambia? #DateMyFamilyZambia,2018-02-03 14:08:48,Chipochedu
301,2,0,0,Bushe ta kwaba ama eligible bachelor pa Lusaka? #DateMyFamilyZambia,2018-02-03 14:02:46,Chipochedu
302,0,0,0, this one #DateMyFamilyZambia https://twitter.com/kasonde626/status/959513912227123200 …,2018-02-03 10:50:15,maluba96
303,1,2,0,He’s very stupid. #DateMyFamilyZambia and he wanted to meet parents with that attitude?,2018-02-03 10:41:49,maluba96
304,3,0,2,"-->Like and Retweet This
-->Follow all that Like and Retweet this
-->Follow back all that follow you
 #Zedtwitter #ZedFollow #DateMyFamilyZambia #MeetZambia
#ZambeziMagic #GainNabaConductor",2018-02-03 10:33:48,Naba_Conductor
305,7,3,0,"Guys,  why didn't you tell me that the rapper on #DateMyFamilyZambia spat out his food and put it back on the table and called it puke wow!!!",2018-02-03 9:22:25,__Jowie_
306,0,0,0,"https://www.youtube.com/watch?v=lcTjk0OjzHs …
#SAvIND
#SAvsInd
#MatricResults2017
#sacp
#DateMyFamilyZambia
#MODC
#Test
#kumar
#western
#CuriousCat
#Bumrah",2018-02-03 9:05:48,Cinema_Cafe2018
307,0,0,0,#datemyfamilyzambia u can't teach pipo morals,2018-02-03 9:02:25,JosephJosne
308,0,0,0,Cool #datemyfamilyzambia,2018-02-03 8:38:42,EmmanuelNgandw5
309,0,0,0,"Dad :find a girlfriend or you wont marry
Me : dont worry i will apply for #DatemyfamilyZambia
#LiesMenTellSideChicks",2018-02-03 7:03:28,peter_Kinpin_
310,9,0,2,"Follow everyone who Likes this;
-->Follow back all that follow you.
  #Zedtwitter
#ZedFollow
#DateMyFamilyZambia
#MeetZambia
#ZambeziMagic
#GainNabaConductor",2018-02-03 6:33:39,Naba_Conductor
311,2,0,0,"Follow everyone who Likes and retweets this;
-->Follow back all that follow you
  #Zedtwitter
#ZedFollow
#DateMyFamilyZambia
#MeetZambia
#ZambeziMagic
#GainNabaConductor",2018-02-03 2:33:43,Naba_Conductor
